File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
6f76f81d-dd73-46d2-9fa0-3dc21b753b28	f54f90e8-52b2-46c8-a020-9d89260e677a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5364	TCGA-CN-5364-01A	Primary Tumor
79b6b6e4-df34-456d-b604-4df6c6d8a4a7	7fd78d3a-3a3f-4d96-a3bd-491b91f7902b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-6873	TCGA-BA-6873-01A	Primary Tumor
ee32d16a-2dd3-4b72-b504-a4824321e83e	1e79d890-6594-4b26-9a83-27012f254960.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-8298	TCGA-F7-8298-01A	Primary Tumor
63995ef8-019f-4b7e-8661-4d0205c710b4	e64d90e4-868b-4f1b-9dfa-b10232eb9d16.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-F7-8298	TCGA-F7-8298-01A	Primary Tumor
74e2bec2-e4f4-426a-bd87-21c5a16dcfdf	34d955d4-2ec4-4c13-8224-9721d4ec0168.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JJ	TCGA-UF-A7JJ-01A	Primary Tumor
acde33e3-c794-4d8a-99ab-89f92ad766ce	afee3573-36b2-4f48-9945-e8521d184b15.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A45T	TCGA-CV-A45T-01A	Primary Tumor
d5fc6c36-385e-469e-b3e8-9e210be4d44d	f11d88e4-8abd-4418-8772-3498aa28be6d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7101	TCGA-CV-7101-01A	Primary Tumor
770d6347-460a-48eb-8b35-2bcff1e5b536	1782480c-d649-4e25-b0d6-6c262eaa0239.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7101	TCGA-CV-7101-01A	Primary Tumor
79405332-a805-4bd1-a214-3195c55a7fd8	ad61ed97-4062-4cd2-9fca-38450d4b79f6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BB-A5HY	TCGA-BB-A5HY-01A	Primary Tumor
0f230728-5576-43ee-be60-17e9efc5e808	5fb489d1-aaee-42e1-b403-88a58a898e9d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5430	TCGA-CV-5430-01A	Primary Tumor
63cf0b7d-bfdb-4576-8c68-6b815da9835c	099b49a9-c975-4cab-abca-e7eff0a7761d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5434	TCGA-CV-5434-01A	Primary Tumor
06162a0e-c5ca-45bb-b02c-95d99b6fae15	bcc99b6f-49ec-4f87-a07f-8f9ea7832b97.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7104	TCGA-CV-7104-01A	Primary Tumor
70d4200b-b990-4e35-a0ea-c47d323bdf48	9e586ab5-8e4c-4864-bed0-8448bfcd833b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-DQ-7590	TCGA-DQ-7590-01A	Primary Tumor
7343f7e6-bc2a-417a-b8e3-465d12ac9939	d4f65365-60c4-4543-8e39-bb8481ec150a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7104	TCGA-CV-7104-01A	Primary Tumor
5e362910-3262-4ec6-a00b-27b9b2e4f4b9	36e581f2-5079-4a3e-823b-9a807fe53122.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-5624	TCGA-DQ-5624-01A	Primary Tumor
7064faf5-007e-40ea-b2f7-277fdeb42623	03bfa001-b686-4002-8d6a-0bc606ea0849.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4730	TCGA-CN-4730-01A	Primary Tumor
502e5925-3dfe-4537-bcbd-11c55f7a4f61	4e281ed2-cc9e-40e8-b65f-b854c7b9ac77.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-P3-A6T3	TCGA-P3-A6T3-01A	Primary Tumor
f0710431-74a4-4b7e-a715-885b09db10f2	a3e73737-78a8-4e9c-84bf-067c50927efb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CX-7082	TCGA-CX-7082-01A	Primary Tumor
b2fc0f4b-6ef3-4ae2-bdf7-57089086961e	ecd30285-c282-4226-8f62-05eb8c3f05e0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-A6DJ	TCGA-BA-A6DJ-01A	Primary Tumor
082a4cf8-1937-4a40-862d-f64e8d3e9b01	b167fa01-a02a-45bf-9bf2-914748a79f39.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A7JS	TCGA-UF-A7JS-01A	Primary Tumor
5476de36-6e59-4393-aa32-4411feec4b03	b96b165d-42a8-480e-af27-ad5d482b983e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-5367	TCGA-CN-5367-01A	Primary Tumor
7eb3d86e-0bd6-4f3d-b4fe-c4702b46ac5e	300cd155-2964-45e5-86e5-68e83fb3e37d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A465	TCGA-CV-A465-01A	Primary Tumor
47f591d3-9781-4d95-b0fa-d2d73d8ec5f2	a0390290-b882-42c2-8b7b-89ba05cf4021.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-P3-A6T7	TCGA-P3-A6T7-01A	Primary Tumor
ea62f5aa-6dfc-424d-bbfa-0885b2845bab	f1d0746f-4dee-452f-8d68-276fbce5c9f5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A45P	TCGA-CV-A45P-01A	Primary Tumor
5c4a2b7f-2212-4412-b566-9354a0ae16ba	28a67b19-95a2-4ff7-ad92-1b47df7ea3ba.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-5247	TCGA-CR-5247-01A	Primary Tumor
7cd28aef-c664-4828-8151-69374570ceba	5bebd9d1-5b33-4475-a8aa-7f20bc3d9c7a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7385	TCGA-CR-7385-01A	Primary Tumor
98886c08-b9cc-4421-98d8-33a9088f3be3	0ec191c6-7831-4b18-9149-07b76d47c92d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5443	TCGA-CV-5443-01A	Primary Tumor
2448d8d4-198b-42b9-a822-f4fb071de2e7	b32ef3a0-32ec-4e61-96e9-9340b6a36b86.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6020	TCGA-CN-6020-01A	Primary Tumor
9b573cf3-f4a1-4ff4-8bb3-10be48301a88	03289857-1c22-4a78-8571-6d3e826b3e44.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6488	TCGA-CR-6488-01A	Primary Tumor
6d8fb2a2-14a2-42bf-8a94-7c0c90cfe84c	c5f93e9e-8aa6-4416-81e5-17a662e10215.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A6JM	TCGA-CV-A6JM-01A	Primary Tumor
6f836e11-284c-481f-aec6-721fc802b544	8a6d9b18-141c-41b2-9ca0-79c68e2b1ce7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-QK-AA3J	TCGA-QK-AA3J-01A	Primary Tumor
fe7ba23d-4829-4d00-a20f-2390c2bb22f6	60d8aac8-728d-4dea-8449-1bb1789fe9e0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A8YP	TCGA-BA-A8YP-01A	Primary Tumor
c10a8f09-e01d-4321-a0d8-a909418fb8e3	a7304254-e80c-4975-a56d-d0362c29f72c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A6I0	TCGA-HD-A6I0-11A	Solid Tissue Normal
85d618c2-bd99-480e-9d55-ff5237543ca9	7df6e293-0f6a-4ca1-8671-dc185d75ba9b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-A6I0	TCGA-HD-A6I0-11A	Solid Tissue Normal
79681bbc-c601-49a7-9999-11ac0455d74e	b6815b6e-fe6d-421e-bb65-6106ad9af226.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-QK-A8ZA	TCGA-QK-A8ZA-01A	Primary Tumor
97b74e24-1ace-413b-a279-94bf9c45d8a1	a73a1fa2-651f-454e-af3a-aacb1af22acb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7395	TCGA-CR-7395-01A	Primary Tumor
b0814203-edde-4dd8-8445-4a194d60effe	a73a1fa2-651f-454e-af3a-aacb1af22acb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7395	TCGA-CR-7395-01A	Primary Tumor
e0ba453e-0cbf-4cf5-9cab-d889f899bb7d	1ed7c1ec-c26f-4cb8-bdfb-924333ecac35.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4C9	TCGA-CQ-A4C9-01A	Primary Tumor
c4327db1-c7d6-4cee-8627-2c021844a17a	482deddc-c363-45f6-81ce-175211d904e9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-4737	TCGA-CN-4737-01A	Primary Tumor
e28b364b-c68e-4b34-b7ed-2d0e8250bce1	5b27ae59-101c-44df-8f44-2da3e34b0e5e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7242	TCGA-CV-7242-11A	Solid Tissue Normal
3fd7b8b3-6c48-4e30-bdcc-9be206a4bfce	482deddc-c363-45f6-81ce-175211d904e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4737	TCGA-CN-4737-01A	Primary Tumor
1f34ef35-95b0-4470-a17a-d7ccc0fb97e6	8ae22161-dc61-4454-86d9-60cc3fb0191e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-6517	TCGA-D6-6517-01A	Primary Tumor
0e105448-8f66-4499-80c8-071d5c5c7abe	5faa6c45-d24a-4829-a31c-0bc636794879.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-A4C1	TCGA-HD-A4C1-01A	Primary Tumor
28049154-f1db-4b0e-9cbc-4bdd5a745d46	74335935-98df-47b5-bc64-c5344b25c332.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5370	TCGA-CN-5370-01A	Primary Tumor
dee43c50-4eec-49d9-b435-d278b6a4c71a	ad4094c0-065b-44fe-a914-2135dc5f7f9e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-IQ-A61J	TCGA-IQ-A61J-01A	Primary Tumor
3ad11149-ef22-48b4-80af-d939029a3b5a	cf47b11a-296a-4dce-9068-86586b8debc5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4725	TCGA-CN-4725-01A	Primary Tumor
2df35b3b-edea-4aa2-9cb9-9c3699e8ca16	3c3bba05-6653-4c5e-9443-c44952ac746a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-RS-A6TO	TCGA-RS-A6TO-01A	Primary Tumor
d63d5fef-2a32-4fc3-98e8-abc37ea25800	d4161cd9-9ab6-42b1-ae99-0d07c860c930.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-RS-A6TO	TCGA-RS-A6TO-01A	Primary Tumor
0a72a23d-0e31-4060-8a99-c5da7e11c5ef	fa17239b-e5fb-4818-a4f7-f49d996d4a05.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5966	TCGA-CV-5966-01A	Primary Tumor
9f097bde-d198-4aef-ba8d-52f9b25d1ac1	0af7b177-76c2-467d-87ca-458e4e7e38d4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-A63Y	TCGA-CN-A63Y-01A	Primary Tumor
093a60dc-6e80-4c41-865b-4cd98384c6d5	d6e206ad-dc02-414e-aa6c-67b9a8131373.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A8Z7	TCGA-QK-A8Z7-01A	Primary Tumor
566c253d-17a0-4308-8a5c-d87026cb9eb9	0af7b177-76c2-467d-87ca-458e4e7e38d4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-A63Y	TCGA-CN-A63Y-01A	Primary Tumor
b0a41da1-d309-4d5a-bd1e-59a7ecdcf64a	fccbe338-8ab3-4811-8ca2-79c1294261fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6222	TCGA-CQ-6222-01A	Primary Tumor
8a6c8de4-f0f5-4320-848e-cbee43aae88c	a9ff1132-d1e5-4f0b-a567-5607971ad639.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-6222	TCGA-CQ-6222-01A	Primary Tumor
28a71a43-3af7-44a9-8d1b-7095cd060f56	a891a990-1c00-4a14-a971-c7b1315a3ac4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-5325	TCGA-CQ-5325-01A	Primary Tumor
aed9e1a3-8037-40a6-9ced-64e414467718	0e69512d-90ed-4ae7-8b53-3a5703eb0237.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6II	TCGA-QK-A6II-01A	Primary Tumor
74cea459-93e5-4fbd-b420-581af10aa9be	88f56867-bf96-4a25-a75b-e5c6c0b60968.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6998	TCGA-CN-6998-01A	Primary Tumor
723ac041-cbef-41d9-804d-e70c007086ab	7865b4fe-d75d-4330-afc5-16b590495f5f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6998	TCGA-CN-6998-01A	Primary Tumor
d870aa84-7e8a-4f08-a737-6ca357bb2dbd	cb0b5bbd-c16a-4233-8834-97b553bdd1d3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7391	TCGA-CR-7391-01A	Primary Tumor
70367973-5db8-41d6-9a4d-d389d235e370	8ab0a939-50c8-4350-96f8-f042f0dffe31.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-DQ-5629	TCGA-DQ-5629-01A	Primary Tumor
e97dd616-e947-47ed-853f-72ee93272b15	5dda83c2-c7b7-468e-ae79-fe2736bf2a4b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-5629	TCGA-DQ-5629-01A	Primary Tumor
858183bc-de19-4804-9837-663c3fd6d373	546e4ec6-25c0-4b8a-bacc-ea511520924d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7263	TCGA-CV-7263-01A	Primary Tumor
3add7e5d-c5e5-4c1d-82ec-865a5f14495e	bbc8c0ee-bd64-4181-8ca9-0a961b7d6c88.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-H7-7774	TCGA-H7-7774-01A	Primary Tumor
9c2a05d4-9f94-44bb-b1ee-a71f4f1c5e8f	e15a9105-47f3-4e2b-a9f4-697c311ec0a4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-7774	TCGA-H7-7774-01A	Primary Tumor
a1db2ad7-c914-418f-9c8b-847cda90a64f	b9a321ae-1a66-438f-9b21-0a0ea60e7525.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-5249	TCGA-CR-5249-01A	Primary Tumor
80757185-4699-4dc0-a39d-5da6b97005f7	85620245-0baf-4cd1-94df-a0a913acaeb9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6016	TCGA-CN-6016-01A	Primary Tumor
576e42ca-3bc2-4608-a5c2-00cafd7af30b	4bb8c89e-f4b0-44bc-92ce-814b560679f9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-5249	TCGA-CR-5249-01A	Primary Tumor
524edfcc-daef-49b0-88a7-28832e4adf10	14948a4b-b3b9-48e3-afb0-fcba92314876.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A64Z	TCGA-QK-A64Z-01A	Primary Tumor
f54f00e2-5151-4f3e-a74c-5e2a435d6aa3	3378f445-d5ec-414a-8169-add022e417bc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7383	TCGA-CR-7383-01A	Primary Tumor
df9d9752-4206-49bb-bebe-996d4a4f119f	6ccdc50e-57c4-4560-b58f-e91d19fe4b2f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-WA-A7GZ	TCGA-WA-A7GZ-01A	Primary Tumor
5b39c95e-3477-4463-be5a-ab13639c20e8	e30bda6b-8007-4c68-863a-613a2d8d743c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7383	TCGA-CR-7383-01A	Primary Tumor
953b89f7-4f4d-4624-9684-d287d490d5b4	09e6c954-819c-40d9-afa0-3441b4f132cb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6220	TCGA-CQ-6220-01A	Primary Tumor
fd3604d3-7d27-41c7-a9d6-8e244d193307	46314b17-a139-4e07-a402-3d55e078aa7e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-6220	TCGA-CQ-6220-01A	Primary Tumor
f756b12a-8684-4210-84af-458b9c2ff475	a4777107-d28c-40f2-b5f2-8b0249ca8734.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-5373	TCGA-CN-5373-01A	Primary Tumor
3a786e65-0e2d-4472-8532-551994771b06	2a177b8a-c4e1-4016-bd24-0f640393e9e5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-WA-A7GZ	TCGA-WA-A7GZ-11A	Solid Tissue Normal
0dd0e87e-6575-4f35-9b04-46b4e0ca7427	46314b17-a139-4e07-a402-3d55e078aa7e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6220	TCGA-CQ-6220-01A	Primary Tumor
4f7bca9e-a707-4c7a-aad6-ac0ce3a0326f	937acd08-3efa-425a-927c-3399ad40cc69.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-5557	TCGA-BA-5557-01A	Primary Tumor
f423dd2b-48e7-4bca-ae28-b17ed43697d7	937acd08-3efa-425a-927c-3399ad40cc69.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-5557	TCGA-BA-5557-01A	Primary Tumor
8ff68e0f-f579-4185-b6ac-e859ff577307	d9a7a2c1-8e55-4f57-bdd8-a174fca8238e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-A4C7	TCGA-CQ-A4C7-01A	Primary Tumor
4f1e9ea8-d445-40d0-a027-46c197a08327	96586051-3d89-4a91-8c5f-12a56cbf0c64.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-DQ-7596	TCGA-DQ-7596-01A	Primary Tumor
5878da2e-5f43-43ba-9b7e-354a3223c1c2	972a987a-3dd8-463e-a09c-89a3d15cde89.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-A624	TCGA-F7-A624-01A	Primary Tumor
1674e008-7440-4681-893c-27d9023bb19f	c0690b22-cc45-4ba8-895e-ad652c9abc30.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A6SX	TCGA-P3-A6SX-01A	Primary Tumor
74d4aa4d-e626-45bb-bfcf-02f163b56920	37601b34-430e-4220-9efa-f826eb57e4c0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7438	TCGA-CV-7438-11A	Solid Tissue Normal
d1633c45-ff9d-4fdb-bf27-28fedf653eb1	07ae4f59-8955-43ae-b8e4-04d40a4af8c3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7438	TCGA-CV-7438-11A	Solid Tissue Normal
82435a61-73f3-4960-b520-ac279dc206ec	3b985c19-4c64-4b6c-97d6-955f0298edd3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7364	TCGA-CR-7364-01A	Primary Tumor
96bc25a5-3579-4626-b041-e43d569ed0be	cda91afa-8802-4418-91f9-436dc29e17cd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-7065	TCGA-CQ-7065-01A	Primary Tumor
909561b8-4cef-4305-8f9c-f15004609654	cea85571-f850-4eea-b08c-fb112beda815.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7102	TCGA-CV-7102-01A	Primary Tumor
c8190f3c-3f74-4e88-add7-e82f5def2e63	0456066c-3a77-4795-b6e9-4723fc1650e2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-7065	TCGA-CQ-7065-01A	Primary Tumor
410e7de7-64d6-40a9-b701-4b4cc1ba2b07	5a406a11-ac26-4223-9a1c-72c65040edea.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-7753	TCGA-HD-7753-01A	Primary Tumor
9d24a5a4-98e8-4fc3-b815-27d2275aa75f	515f6f31-c6d8-44c7-be93-572bb7168fe8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-5359	TCGA-CN-5359-01A	Primary Tumor
95c31147-9c19-448d-ae05-91839e0ffaf0	9b40b800-a2dd-4f0a-997f-d567956ae1c2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-A6D8	TCGA-BA-A6D8-01A	Primary Tumor
1dcec70c-7178-43d9-a186-8554784ffa0f	36ce4132-11d6-41c0-a027-6086c9708573.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-A640	TCGA-CN-A640-01A	Primary Tumor
830394dd-0d57-4f1a-b6e8-506e049a8af5	36ce4132-11d6-41c0-a027-6086c9708573.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-A640	TCGA-CN-A640-01A	Primary Tumor
727176ff-b360-45b6-9f18-cc18cace6961	77854a12-9ce0-45d8-a530-9172bdf9c18b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A6D8	TCGA-BA-A6D8-01A	Primary Tumor
8e3263eb-1955-4c58-9209-24eb5d826075	923703f9-ae91-43b8-9ada-dcd034a66b2e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-A61S	TCGA-F7-A61S-01A	Primary Tumor
5a481498-069b-42be-adeb-6112ee6cdc9c	addc4f43-0b30-4d13-b14f-4bc94451a7d2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7389	TCGA-CR-7389-01A	Primary Tumor
3a7dfe12-5054-4679-a560-6c8bb9230614	aa39d1fe-f81d-43d1-8da7-caf8030f76e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A6JZ	TCGA-CV-A6JZ-01A	Primary Tumor
55ffd417-0e61-4fe5-9ba4-54ae15c8330a	18075aee-7064-4b22-b976-21f93af49218.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6229	TCGA-CQ-6229-01A	Primary Tumor
f8270895-764c-4bf6-8e7a-e82947685f8f	49478b2d-f991-452c-8f29-b43553ee0c42.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-6229	TCGA-CQ-6229-01A	Primary Tumor
